SpeakerID,Gender,Phoneme,F1,F2,F3,F4,B1,B2,B3,B4
cjf0,F,dh,0.5656978487968445,1.5790075063705444,2.920743227005005,4.346738338470459,0.22345207631587982,0.3579891324043274,0.3442789912223816,0.4398799538612366
cjf0,F,eh,0.645686686038971,1.9164937734603882,2.8226826190948486,4.355859279632568,0.16007697582244873,0.3251888155937195,0.32285556197166443,0.5019901394844055
cjf0,F,r,0.45456984639167786,1.381811261177063,2.13718318939209,3.241570472717285,0.15737609565258026,0.27929264307022095,0.3584533631801605,0.45381397008895874
cjf0,F,eh,0.686187207698822,1.7676825523376465,2.564647912979126,3.5031888484954834,0.13687929511070251,0.27548715472221375,0.2990925908088684,0.4581596255302429
cjf0,F,kcl,0.5168785452842712,2.1818535327911377,2.335829496383667,4.17238712310791,0.26995226740837097,0.2966957986354828,0.3399992883205414,0.42752426862716675
cjf0,F,k,0.3630918264389038,2.1804795265197754,2.692225933074951,4.606921672821045,0.2622724771499634,0.3494911193847656,0.2813911437988281,0.44557201862335205
cjf0,F,ix,0.4701181948184967,2.117097854614258,3.0388362407684326,4.860100746154785,0.18583504855632782,0.3318605422973633,0.30931881070137024,0.4285622835159302
cjf0,F,dcl,0.3583979308605194,1.7253947257995605,2.6025452613830566,4.395090579986572,0.26035913825035095,0.3326679468154907,0.3178520202636719,0.46681877970695496
cjf0,F,d,0.511145293712616,1.6385486125946045,2.507713794708252,4.300546646118164,0.31067582964897156,0.32344186305999756,0.3012693524360657,0.408294677734375
cjf0,F,z,0.5433344841003418,1.8445825576782227,2.873628854751587,3.923811674118042,0.19492173194885254,0.31446853280067444,0.36009109020233154,0.45638614892959595
daw0,F,h#,0.6365182995796204,1.4458017349243164,2.4862873554229736,3.3638017177581787,0.26570695638656616,0.29889386892318726,0.3104446828365326,0.43724656105041504
daw0,F,dh,0.793336033821106,1.8201086521148682,2.7864766120910645,4.148413181304932,0.23814982175827026,0.3137626349925995,0.33787286281585693,0.4654160439968109
daw0,F,ih,0.5265706777572632,1.894628643989563,2.8643057346343994,4.414920806884766,0.1690591275691986,0.2764659523963928,0.28113853931427,0.36820945143699646
daw0,F,s,0.6903347969055176,1.6446750164031982,2.4941275119781494,4.31121826171875,0.2972387969493866,0.3398483991622925,0.3048202097415924,0.4612027704715729
daw0,F,hh,0.6969261169433594,1.6569751501083374,2.7342264652252197,4.453663349151611,0.2334599643945694,0.29339563846588135,0.38964712619781494,0.38050782680511475
daw0,F,eh,0.5466451644897461,1.7901400327682495,2.997152090072632,4.5001301765441895,0.2138272374868393,0.30232948064804077,0.3613723814487457,0.41500765085220337
daw0,F,z,0.24441057443618774,1.4286112785339355,2.789318561553955,4.523039817810059,0.33633366227149963,0.3275369703769684,0.36935919523239136,0.46327340602874756
daw0,F,bcl,0.24368304014205933,1.4803688526153564,2.4774467945098877,4.035822868347168,0.3071710765361786,0.3100011646747589,0.3164222240447998,0.42284876108169556
daw0,F,b,0.43190860748291016,1.572669267654419,2.524139404296875,4.010878562927246,0.2382989227771759,0.30396580696105957,0.3159031271934509,0.3976045548915863
daw0,F,eh,0.5943886637687683,1.6734031438827515,2.832793951034546,4.2062554359436035,0.19075699150562286,0.2900981605052948,0.30796656012535095,0.38058480620384216
daw0,F,n,0.7226318717002869,1.6235908269882202,2.9399046897888184,4.360240936279297,0.22305868566036224,0.31200918555259705,0.24776598811149597,0.42173370718955994
daw0,F,ih,0.5626057982444763,1.8571696281433105,2.9039158821105957,4.411782741546631,0.21313104033470154,0.2952366769313812,0.32912585139274597,0.3392288386821747
daw0,F,tcl,0.4712587594985962,1.8526331186294556,2.840414524078369,4.1000237464904785,0.2602081298828125,0.3172360062599182,0.3522159457206726,0.44842371344566345
daw0,F,ch,0.4659445881843567,1.897776484489441,2.8056037425994873,4.298916339874268,0.2910236418247223,0.3338756561279297,0.41758766770362854,0.3732289969921112
daw0,F,ih,0.4341801702976227,1.9096453189849854,2.665076494216919,4.085958480834961,0.17633110284805298,0.28839293122291565,0.27937647700309753,0.3533425033092499
daw0,F,bcl,0.4026988744735718,1.54517662525177,2.4090046882629395,3.7778425216674805,0.210098534822464,0.31452250480651855,0.377125084400177,0.5040674805641174
daw0,F,b,0.43096011877059937,1.7253856658935547,2.4336977005004883,3.8628458976745605,0.22029602527618408,0.3208656907081604,0.31942713260650635,0.4024902284145355
daw0,F,ux,0.4791601300239563,2.019392728805542,2.617239475250244,4.230576515197754,0.17443715035915375,0.28053826093673706,0.2832874059677124,0.3568013906478882
daw0,F,dx,0.46991807222366333,1.869084119796753,2.7452683448791504,4.2815704345703125,0.1971089243888855,0.2824697196483612,0.3127162754535675,0.34722819924354553
daw0,F,ih,0.4921204149723053,2.0665366649627686,2.764021158218384,4.347733497619629,0.1740627884864807,0.2593865990638733,0.3587384819984436,0.36568841338157654
daw0,F,dcl,0.45273256301879883,1.8697303533554077,2.4778363704681396,4.292694091796875,0.31777310371398926,0.3379468023777008,0.3350861370563507,0.40119826793670654
daw0,F,t,0.4509294629096985,1.7391417026519775,2.799239158630371,4.400730609893799,0.2606298625469208,0.27620676159858704,0.33430373668670654,0.40195879340171814
daw0,F,ux,0.46018123626708984,1.9395253658294678,2.6712729930877686,4.222328186035156,0.18088273704051971,0.3043281137943268,0.3207504451274872,0.3743784725666046
daw0,F,hv,0.38460224866867065,2.154301404953003,2.567903518676758,4.289196014404297,0.2030879408121109,0.3595527410507202,0.22725732624530792,0.34736141562461853
daw0,F,ih,0.4364500343799591,1.975807785987854,2.8607840538024902,4.2313456535339355,0.16538985073566437,0.25930148363113403,0.33648058772087097,0.3526539206504822
daw0,F,l,0.4696531593799591,1.5105297565460205,3.046064615249634,4.28818416595459,0.18651539087295532,0.29746219515800476,0.3210066854953766,0.38113895058631897
daw0,F,iy,0.48102104663848877,2.3007686138153076,2.847074031829834,4.180737018585205,0.1946849673986435,0.3777773678302765,0.22914907336235046,0.41037440299987793
daw0,F,ix,0.579365611076355,1.548426866531372,2.9643642902374268,3.7832143306732178,0.19262491166591644,0.32769957184791565,0.2915332615375519,0.40086010098457336
daw0,F,m,0.6013733744621277,1.2509942054748535,2.6074416637420654,3.7638373374938965,0.22182802855968475,0.3146074116230011,0.32354846596717834,0.4638773202896118
daw0,F,f,0.47613972425460815,1.8013663291931152,2.5149118900299072,3.9784884452819824,0.30131903290748596,0.3639928996562958,0.36790433526039124,0.46003472805023193
daw0,F,ih,0.6226479411125183,1.893630862236023,2.727470636367798,4.0747528076171875,0.19041435420513153,0.2913569509983063,0.28634196519851685,0.36764517426490784
daw0,F,l,0.602820098400116,1.1880401372909546,2.9041366577148438,3.6343235969543457,0.22769491374492645,0.31515049934387207,0.30848193168640137,0.4030297100543976
daw0,F,m,0.48851990699768066,1.0806959867477417,3.1353399753570557,3.8067941665649414,0.22608248889446259,0.30363965034484863,0.29939204454421997,0.439198762178421
daw0,F,f,0.4481242597103119,1.8074928522109985,3.1532905101776123,4.143703460693359,0.3186807632446289,0.28971749544143677,0.3463769853115082,0.41835591197013855
daw0,F,l,0.5171286463737488,1.1532429456710815,2.9785118103027344,4.288914203643799,0.2229558676481247,0.2994525730609894,0.30232566595077515,0.45591917634010315
daw0,F,ow,0.7718163132667542,1.3213077783584595,2.6461939811706543,4.124403953552246,0.22580616176128387,0.2591850161552429,0.2651773989200592,0.37952348589897156
daw0,F,ax,0.5596498847007751,1.368324875831604,2.9962098598480225,4.168003559112549,0.19281336665153503,0.3079841136932373,0.34358030557632446,0.4253001809120178
daw0,F,n,0.4126851260662079,1.5228400230407715,3.0384984016418457,4.48906135559082,0.23472608625888824,0.34621694684028625,0.3352929651737213,0.4116153120994568
daw0,F,dh,0.4510040283203125,1.6656068563461304,3.015575408935547,4.358536720275879,0.19965852797031403,0.3423195779323578,0.3593296706676483,0.4198167026042938
daw0,F,ix,0.4753498136997223,1.6859960556030273,2.940859079360962,4.065421104431152,0.15278209745883942,0.2735442519187927,0.2914576232433319,0.4076486825942993
daw0,F,v,0.38739728927612305,1.431585431098938,2.601407289505005,3.7982523441314697,0.24634721875190735,0.3020755648612976,0.34069526195526123,0.49122896790504456
daw0,F,ey,0.5711655616760254,2.0151870250701904,2.7666101455688477,4.231165409088135,0.1681043803691864,0.29299357533454895,0.2956256568431854,0.3754064738750458
daw0,F,pcl,0.4117441773414612,1.6835410594940186,2.652970790863037,3.8750174045562744,0.28025999665260315,0.3194403350353241,0.31935474276542664,0.4457762837409973
daw0,F,p,0.3541201055049896,1.534090280532837,2.4638240337371826,3.797715663909912,0.3125353455543518,0.304977148771286,0.3438361585140228,0.4413500726222992
daw0,F,ax,0.3761966824531555,1.28087317943573,2.225929021835327,3.581378936767578,0.21935483813285828,0.33711323142051697,0.2956137955188751,0.4482254683971405
daw0,F,pcl,0.48844173550605774,1.1161866188049316,2.247440814971924,3.528179168701172,0.2738878130912781,0.3133651316165924,0.3228762745857239,0.42500805854797363
daw0,F,p,0.6950539946556091,1.232096552848816,2.177537679672241,3.732694625854492,0.23394562304019928,0.3217194676399231,0.38903021812438965,0.48003876209259033
daw0,F,r,0.6505301594734192,1.549991250038147,2.157764434814453,3.8083245754241943,0.20956428349018097,0.3087465763092041,0.3167198896408081,0.426393985748291
daw0,F,eh,0.526385486125946,1.8004945516586304,2.501549243927002,4.376138210296631,0.14227226376533508,0.28463873267173767,0.34628984332084656,0.4022355079650879
daw0,F,sh,0.49153605103492737,1.919303059577942,2.8820106983184814,4.62090539932251,0.29396793246269226,0.3396620750427246,0.37329167127609253,0.409130334854126
daw0,F,er,0.5471237897872925,1.6962835788726807,2.2170259952545166,3.5741546154022217,0.17332547903060913,0.268877238035202,0.34441667795181274,0.4791153371334076
daw0,F,th,0.4941880404949188,1.7537951469421387,2.7601327896118164,3.957758665084839,0.309998095035553,0.29780372977256775,0.33116644620895386,0.4776681661605835
daw0,F,ax,0.5041431784629822,1.5531389713287354,2.6762654781341553,3.692391872406006,0.20334625244140625,0.3000173270702362,0.328560471534729,0.4351068139076233
daw0,F,m,0.39882439374923706,1.1844165325164795,2.3747940063476562,3.9576869010925293,0.21289277076721191,0.28658178448677063,0.26939135789871216,0.442259818315506
daw0,F,aa,0.670242428779602,1.3553106784820557,2.975048065185547,3.813936233520508,0.2137535959482193,0.29713988304138184,0.35700395703315735,0.4451746344566345
daw0,F,m,0.5267156958580017,1.2371186017990112,2.583019256591797,3.911850929260254,0.2355087250471115,0.2899475395679474,0.28459468483924866,0.4289207458496094
daw0,F,ix,0.5282711386680603,1.464438796043396,2.6878390312194824,3.920750856399536,0.1725624054670334,0.3098398745059967,0.3300435543060303,0.4447866678237915
daw0,F,dx,0.5862053036689758,1.6431996822357178,2.872904062271118,4.035932540893555,0.18350546061992645,0.3046628534793854,0.280611127614975,0.4854545295238495
daw0,F,axr,0.664495050907135,1.6121342182159424,2.5423498153686523,3.456347942352295,0.16485823690891266,0.29722529649734497,0.344970703125,0.4551554024219513
daw0,F,h#,0.549448549747467,1.4966281652450562,2.4964098930358887,3.532726287841797,0.29822465777397156,0.299354612827301,0.35356903076171875,0.4329734146595001
daw0,F,k,0.9045092463493347,1.5203163623809814,2.8648874759674072,3.8675594329833984,0.29591798782348633,0.296942800283432,0.4035714864730835,0.44517698884010315
daw0,F,l,0.5683901906013489,1.7336955070495605,3.021137237548828,4.190166473388672,0.21828292310237885,0.28929004073143005,0.26944074034690857,0.382255494594574
daw0,F,ih,0.5325717926025391,1.9399124383926392,2.6857213973999023,4.181289196014404,0.18993018567562103,0.2537420392036438,0.3280801475048065,0.3585446774959564
daw0,F,r,0.5271452069282532,1.7996187210083008,2.305588483810425,3.842787265777588,0.22266000509262085,0.35528552532196045,0.30767470598220825,0.507788360118866
daw0,F,pcl,0.6641510725021362,1.959046721458435,2.321920394897461,3.566110610961914,0.2547971308231354,0.3318098783493042,0.3272460401058197,0.4189327359199524
daw0,F,p,0.5888077616691589,2.005740165710449,2.646495819091797,4.052041530609131,0.24387294054031372,0.27948305010795593,0.3080328702926636,0.38948172330856323
daw0,F,ix,0.43698668479919434,1.761955738067627,2.746677875518799,4.338362216949463,0.25889280438423157,0.3090991973876953,0.27751240134239197,0.4618726670742035
daw0,F,n,0.5038930773735046,1.8543676137924194,2.9978394508361816,4.417995452880859,0.1970975250005722,0.3280813694000244,0.278600811958313,0.39249664545059204
daw0,F,aw,0.7245534658432007,1.5738606452941895,2.8674674034118652,3.992997169494629,0.2410251796245575,0.29957038164138794,0.26499143242836,0.40950092673301697
daw0,F,n,0.4523048400878906,1.4739075899124146,3.1219635009765625,4.321339130401611,0.20575328171253204,0.35877615213394165,0.3456856906414032,0.42669591307640076
daw0,F,s,0.5083771347999573,1.4973455667495728,3.139021158218384,4.353567123413086,0.2908141016960144,0.3210027813911438,0.333231657743454,0.4420715272426605
daw0,F,iy,0.45942696928977966,2.171616792678833,2.802006244659424,4.325500011444092,0.20705130696296692,0.30389896035194397,0.32371777296066284,0.3799689710140228
daw0,F,ey,0.5905810594558716,2.074328660964966,2.8086299896240234,4.2922468185424805,0.20325738191604614,0.2923758625984192,0.2944788336753845,0.3723616600036621
daw0,F,sh,0.6687028408050537,1.9020105600357056,2.7461013793945312,4.463834762573242,0.30960166454315186,0.32900530099868774,0.3247346580028534,0.4429870545864105
daw0,F,ix,0.5570530891418457,1.829537272453308,2.841308116912842,4.422816276550293,0.2063431441783905,0.3042967617511749,0.3254890441894531,0.3600119948387146
daw0,F,n,0.46866169571876526,1.478728175163269,2.936396598815918,4.475027084350586,0.21772663295269012,0.3206633925437927,0.29653027653694153,0.38680651783943176
daw0,F,q,0.5802878141403198,2.127659320831299,2.874415159225464,4.3307294845581055,0.312486857175827,0.31502050161361694,0.321150004863739,0.3524549603462219
daw0,F,ih,0.5078791975975037,1.893060564994812,2.744931936264038,4.412716388702393,0.19717779755592346,0.3063453435897827,0.2706662714481354,0.38857099413871765
daw0,F,z,0.3148592710494995,1.6359152793884277,2.4770495891571045,4.349380970001221,0.24445579946041107,0.3608959913253784,0.3583635687828064,0.4586336016654968
daw0,F,ix,0.35845500230789185,1.699420690536499,2.6713593006134033,4.333588123321533,0.19586345553398132,0.3137875497341156,0.3498140573501587,0.45266488194465637
daw0,F,pcl,0.6211857199668884,1.3362958431243896,2.5100202560424805,4.218074798583984,0.30220359563827515,0.31729820370674133,0.3408314287662506,0.4358411133289337
daw0,F,p,0.5630338788032532,1.4590622186660767,2.6994094848632812,4.041883945465088,0.3321496248245239,0.2678159177303314,0.34100764989852905,0.42977115511894226
daw0,F,r,0.5038210153579712,1.7398293018341064,2.483240842819214,3.9957501888275146,0.23000097274780273,0.3201875388622284,0.3206062912940979,0.41231870651245117
daw0,F,iy,0.4139571785926819,2.12109375,2.661438465118408,4.349642276763916,0.188112273812294,0.2817918658256531,0.27198079228401184,0.3425752818584442
daw0,F,sh,0.3680712580680847,1.9807326793670654,2.6303319931030273,4.434703350067139,0.3006017804145813,0.33181247115135193,0.35709041357040405,0.43464019894599915
daw0,F,iy,0.4565045237541199,2.183276414871216,2.6643574237823486,4.261830806732178,0.18510496616363525,0.28700339794158936,0.28316348791122437,0.3747827708721161
daw0,F,ey,0.5818089246749878,1.9828203916549683,2.690404176712036,4.368485927581787,0.18921349942684174,0.3022478520870209,0.2811046242713928,0.38957083225250244
daw0,F,dx,0.44728049635887146,2.0846006870269775,2.6366114616394043,4.229874610900879,0.2189340442419052,0.32595425844192505,0.35176539421081543,0.38345763087272644
daw0,F,ix,0.47412508726119995,1.955263376235962,2.808471202850342,4.342628479003906,0.16613319516181946,0.309116393327713,0.26038622856140137,0.3808954656124115
daw0,F,dcl,0.5439866185188293,1.7095835208892822,2.777280330657959,4.291268825531006,0.20909912884235382,0.34160545468330383,0.3187025785446167,0.48617374897003174
dml0,F,h#,0.7266210317611694,1.5738849639892578,2.596334934234619,3.6502368450164795,0.28686726093292236,0.3442130982875824,0.3399328291416168,0.4513304829597473
dml0,F,dh,0.4814857542514801,1.8412368297576904,2.817051887512207,4.214094638824463,0.2373141646385193,0.30389654636383057,0.31843069195747375,0.49124178290367126
dml0,F,ix,0.4806070029735565,1.6547139883041382,2.6407430171966553,3.928246021270752,0.20283980667591095,0.3280806541442871,0.30967023968696594,0.4478372633457184
dml0,F,r,0.44138169288635254,1.5732840299606323,2.278334856033325,3.89308500289917,0.2090466171503067,0.3092493414878845,0.3199752867221832,0.44134384393692017
dml0,F,iy,0.44046345353126526,2.0475003719329834,2.5761890411376953,4.589132785797119,0.200789675116539,0.3338976204395294,0.3204042613506317,0.42065003514289856
dml0,F,s,0.32855552434921265,1.7819851636886597,2.76545786857605,4.413819313049316,0.32837167382240295,0.3188537359237671,0.36333563923835754,0.44996529817581177
dml0,F,pcl,0.34715306758880615,1.1495163440704346,2.525886297225952,4.018526077270508,0.3263404071331024,0.3314008414745331,0.3222600519657135,0.4386530816555023
dml0,F,p,0.5006673336029053,1.2121281623840332,2.418879747390747,4.060003757476807,0.2153639942407608,0.3125852346420288,0.3394937515258789,0.4254343509674072
dml0,F,aa,0.8167821168899536,1.398696780204773,2.8678770065307617,4.090939998626709,0.22806677222251892,0.27910149097442627,0.3414384424686432,0.4038112759590149
dml0,F,n,0.7338139414787292,1.8023312091827393,2.7790279388427734,4.597744941711426,0.21990245580673218,0.3017084300518036,0.35126903653144836,0.43818673491477966
dml0,F,tcl,0.6903218626976013,1.862539291381836,2.5550696849823,4.387190341949463,0.30024364590644836,0.35229766368865967,0.31445467472076416,0.43829184770584106
dml0,F,s,0.5842934250831604,1.8225805759429932,2.342639923095703,4.3768792152404785,0.3003610372543335,0.30842047929763794,0.3346576988697052,0.43609943985939026
dml0,F,ix,0.5455689430236816,1.6706331968307495,1.8820879459381104,4.009714603424072,0.1547352373600006,0.2891010344028473,0.3301068842411041,0.4569997787475586
dml0,F,r,0.5014343857765198,1.4132376909255981,1.9923628568649292,3.9952352046966553,0.17410218715667725,0.29480287432670593,0.34713658690452576,0.4451780915260315
dml0,F,iy,0.4721021354198456,2.3709473609924316,2.9831042289733887,4.51791524887085,0.18158406019210815,0.3063817024230957,0.2941184937953949,0.3799799978733063
dml0,F,ae,0.7187752723693848,1.8628839254379272,2.815234422683716,4.277663230895996,0.15014544129371643,0.26892077922821045,0.35452476143836975,0.4078712463378906
dml0,F,kcl,0.6383467316627502,2.0463860034942627,2.536487579345703,4.474368572235107,0.32992348074913025,0.29734107851982117,0.362469345331192,0.4140603244304657
dml0,F,sh,0.8147258162498474,1.8746517896652222,2.5269529819488525,4.147043228149414,0.30395007133483887,0.310823529958725,0.42921581864356995,0.41607341170310974
dml0,F,en,0.6043466925621033,1.6247130632400513,2.6733012199401855,4.477524757385254,0.16937558352947235,0.2971687614917755,0.3968079090118408,0.34775248169898987
